input x,input y,x dist,y dist,total dist,angle
19, 50, -0.85591560602188, -0.51711565256119, 1.0, 54821
20, 50, -0.85591560602188, -0.51711565256119, 1.0, 54821
21, 50, -0.85591560602188, -0.51711565256119, 1.0, 54821
22, 50, -0.85591560602188, -0.51711565256119, 1.0, 54821
23, 50, -0.84292215108871, -0.53803539276123, 1.0, 55078
24, 50, -0.84292215108871, -0.53803539276123, 1.0, 55078
25, 50, -0.84292215108871, -0.53803539276123, 1.0, 55078
26, 50, -0.84292215108871, -0.53803539276123, 1.0, 55078
27, 50, -0.83477264642715, -0.55059468746185, 1.0, 55234
28, 50, -0.8292663693428, -0.55885344743729, 1.0, 55338
29, 50, -0.8292663693428, -0.55885344743729, 1.0, 55338
30, 50, -0.8292663693428, -0.55885344743729, 1.0, 55338
31, 50, -0.820905148983, -0.57106447219849, 1.0, 55492
32, 50, -0.820905148983, -0.57106447219849, 1.0, 55492
33, 50, -0.81495529413223, -0.57952380180359, 1.0, 55600
34, 50, -0.81495529413223, -0.57952380180359, 1.0, 55600
35, 50, -0.8064050078392, -0.59136366844177, 1.0, 55752
36, 50, -0.8064050078392, -0.59136366844177, 1.0, 55752
37, 50, -0.8064050078392, -0.59136366844177, 1.0, 55752
38, 50, -0.79999995231628, -0.59999996423721, 1.0, 55864
39, 50, -0.79128503799438, -0.61144751310349, 1.0, 56015
40, 50, -0.79128503799438, -0.61144751310349, 1.0, 56015
41, 50, -0.79128503799438, -0.61144751310349, 1.0, 56015
42, 50, -0.79128503799438, -0.61144751310349, 1.0, 56015
43, 50, -0.77556204795837, -0.63127142190933, 1.0, 56278
44, 50, -0.77556204795837, -0.63127142190933, 1.0, 56278
45, 50, -0.77556204795837, -0.63127142190933, 1.0, 56278
46, 50, -0.76675772666931, -0.64193671941757, 1.0, 56423
47, 50, -0.75925666093826, -0.65079140663147, 1.0, 56544
48, 50, -0.75925666093826, -0.65079140663147, 1.0, 56544
49, 50, -0.75035899877548, -0.66103059053421, 1.0, 56685
50, 50, -0.75035899877548, -0.66103059053421, 1.0, 56685
51, 50, -0.74239307641983, -0.66996449232101, 1.0, 56810
52, 50, -0.73343032598495, -0.67976462841034, 1.0, 56949
53, 50, -0.73343032598495, -0.67976462841034, 1.0, 56949
54, 50, -0.72499936819077, -0.68874943256378, 1.0, 57077
55, 50, -0.71600013971329, -0.6981001496315, 1.0, 57212
56, 50, -0.71600013971329, -0.6981001496315, 1.0, 57212
57, 50, -0.70710676908493, -0.70710676908493, 1.0, 57344
58, 50, -0.6981001496315, -0.71600013971329, 1.0, 57477
59, 50, -0.6981001496315, -0.71600013971329, 1.0, 57477
60, 50, -0.68874943256378, -0.72499936819077, 1.0, 57612
61, 50, -0.67976462841034, -0.73343032598495, 1.0, 57740
62, 50, -0.67976462841034, -0.73343032598495, 1.0, 57740
63, 50, -0.66996449232101, -0.74239307641983, 1.0, 57879
64, 50, -0.66103059053421, -0.75035899877548, 1.0, 58004
65, 50, -0.65079140663147, -0.75925666093826, 1.0, 58145
66, 50, -0.65079140663147, -0.75925666093826, 1.0, 58145
67, 50, -0.63127142190933, -0.77556204795837, 1.0, 58411
68, 50, -0.63127142190933, -0.77556204795837, 1.0, 58411
69, 50, -0.61144751310349, -0.79128503799438, 1.0, 58674
70, 50, -0.61144751310349, -0.79128503799438, 1.0, 58674
71, 50, -0.59999996423721, -0.79999995231628, 1.0, 58825
72, 50, -0.59136366844177, -0.8064050078392, 1.0, 58937
73, 50, -0.59136366844177, -0.8064050078392, 1.0, 58937
74, 50, -0.57952380180359, -0.81495529413223, 1.0, 59089
75, 50, -0.57106447219849, -0.820905148983, 1.0, 59197
76, 50, -0.55885344743729, -0.8292663693428, 1.0, 59351
77, 50, -0.53803539276123, -0.84292215108871, 1.0, 59611
78, 50, -0.53803539276123, -0.84292215108871, 1.0, 59611
79, 50, -0.51711565256119, -0.85591560602188, 1.0, 59868
80, 50, -0.51711565256119, -0.85591560602188, 1.0, 59868
81, 50, -0.49613893032074, -0.86824315786362, 1.0, 60122
82, 50, -0.49613893032074, -0.86824315786362, 1.0, 60122
83, 50, -0.48260477185249, -0.87583827972412, 1.0, 60283
84, 50, -0.46135276556015, -0.88721686601639, 1.0, 60535
85, 50, -0.46135276556015, -0.88721686601639, 1.0, 60535
86, 50, -0.44015720486641, -0.89792066812515, 1.0, 60783
87, 50, -0.44015720486641, -0.89792066812515, 1.0, 60783
88, 50, -0.4190582036972, -0.90795946121216, 1.0, 61026
89, 50, -0.40450602769852, -0.914535343647, 1.0, 61193
90, 50, -0.39809313416481, -0.91734504699707, 1.0, 61266
91, 50, -0.37729686498642, -0.92609232664108, 1.0, 61501
92, 50, -0.36244627833366, -0.93200469017029, 1.0, 61668
93, 50, -0.34174302220345, -0.93979340791702, 1.0, 61899
94, 50, -0.34174302220345, -0.93979340791702, 1.0, 61899
95, 50, -0.32129636406898, -0.9469787478447, 1.0, 62125
96, 50, -0.30113133788109, -0.95358258485794, 1.0, 62346
97, 50, -0.28580510616302, -0.95828771591187, 1.0, 62513
98, 50, -0.28127044439316, -0.95962852239609, 1.0, 62563
99, 50, -0.26592901349068, -0.96399265527725, 1.0, 62729
100, 50, -0.25038284063339, -0.96814692020416, 1.0, 62897
101, 50, -0.23464053869247, -0.97208219766617, 1.0, 63066
102, 50, -0.21871146559715, -0.97578954696655, 1.0, 63237
103, 50, -0.20260560512543, -0.97926038503647, 1.0, 63409
104, 50, -0.18633365631104, -0.98248654603958, 1.0, 63582
105, 50, -0.16990691423416, -0.98546010255814, 1.0, 63756
106, 50, -0.15333734452724, -0.98817390203476, 1.0, 63931
107, 50, -0.13663738965988, -0.9906210899353, 1.0, 64107
108, 50, -0.11982015520334, -0.99279552698135, 1.0, 64284
109, 50, -0.10289915651083, -0.99469178915024, 1.0, 64461
110, 50, -0.085888341069221, -0.99630469083786, 1.0, 64640
111, 50, -0.06880209594965, -0.99763035774231, 1.0, 64818
112, 50, -0.05165508389473, -0.99866491556168, 1.0, 64997
113, 50, -0.03446227684617, -0.99940603971481, 1.0, 65177
114, 50, -0.017238818109035, -0.99985140562057, 1.0, 65357
115, 50, 0.0, -1.0, 1.0, 0
116, 50, 0.0, -1.0, 1.0, 0
117, 50, 0.0, -1.0, 1.0, 0
118, 50, 0.0, -1.0, 1.0, 0
119, 50, 0.0, -1.0, 1.0, 0
120, 50, 0.0, -1.0, 1.0, 0
121, 50, 0.0, -1.0, 1.0, 0
122, 50, 0.0, -1.0, 1.0, 0
123, 50, 0.0, -1.0, 1.0, 0
124, 50, 0.0, -1.0, 1.0, 0
125, 50, 0.0, -1.0, 1.0, 0
126, 50, 0.0, -1.0, 1.0, 0
127, 50, 0.0, -1.0, 1.0, 0
128, 50, 0.0, -1.0, 1.0, 0
129, 50, 0.0, -1.0, 1.0, 0
130, 50, 0.0, -1.0, 1.0, 0
131, 50, 0.0, -1.0, 1.0, 0
132, 50, 0.0, -1.0, 1.0, 0
133, 50, 0.0, -1.0, 1.0, 0
134, 50, 0.0, -1.0, 1.0, 0
135, 50, 0.0, -1.0, 1.0, 0
136, 50, 0.0, -1.0, 1.0, 0
137, 50, 0.0, -1.0, 1.0, 0
138, 50, 0.0, -1.0, 1.0, 0
139, 50, 0.0, -1.0, 1.0, 0
140, 50, 0.0, -1.0, 1.0, 0
141, 50, 0.0, -1.0, 1.0, 0
142, 50, 0.0, -1.0, 1.0, 0
143, 50, 0.0, -1.0, 1.0, 0
144, 50, 0.0, -1.0, 1.0, 0
145, 50, 0.0, -1.0, 1.0, 0
146, 50, 0.017238818109035, -0.99985140562057, 1.0, 179
147, 50, 0.03446227684617, -0.99940603971481, 1.0, 359
148, 50, 0.05165508389473, -0.99866491556168, 1.0, 539
149, 50, 0.06880209594965, -0.99763035774231, 1.0, 718
150, 50, 0.085888341069221, -0.99630469083786, 1.0, 896
151, 50, 0.10289915651083, -0.99469178915024, 1.0, 1075
152, 50, 0.11982015520334, -0.99279552698135, 1.0, 1252
153, 50, 0.13663738965988, -0.9906210899353, 1.0, 1429
154, 50, 0.15333734452724, -0.98817390203476, 1.0, 1605
155, 50, 0.16990691423416, -0.98546010255814, 1.0, 1780
156, 50, 0.18633365631104, -0.98248654603958, 1.0, 1954
157, 50, 0.20260560512543, -0.97926038503647, 1.0, 2127
158, 50, 0.21871146559715, -0.97578954696655, 1.0, 2299
159, 50, 0.23464053869247, -0.97208219766617, 1.0, 2470
160, 50, 0.25038284063339, -0.96814692020416, 1.0, 2639
161, 50, 0.26592901349068, -0.96399265527725, 1.0, 2807
162, 50, 0.28127044439316, -0.95962852239609, 1.0, 2973
163, 50, 0.28580510616302, -0.95828771591187, 1.0, 3023
164, 50, 0.30113133788109, -0.95358258485794, 1.0, 3190
165, 50, 0.32129636406898, -0.9469787478447, 1.0, 3411
166, 50, 0.34174302220345, -0.93979340791702, 1.0, 3637
167, 50, 0.34174302220345, -0.93979340791702, 1.0, 3637
168, 50, 0.36244627833366, -0.93200469017029, 1.0, 3868
169, 50, 0.37729686498642, -0.92609232664108, 1.0, 4035
170, 50, 0.39809313416481, -0.91734504699707, 1.0, 4270
171, 50, 0.40450602769852, -0.914535343647, 1.0, 4343
172, 50, 0.4190582036972, -0.90795946121216, 1.0, 4510
173, 50, 0.44015720486641, -0.89792066812515, 1.0, 4753
174, 50, 0.44015720486641, -0.89792066812515, 1.0, 4753
175, 50, 0.46135276556015, -0.88721686601639, 1.0, 5001
176, 50, 0.46135276556015, -0.88721686601639, 1.0, 5001
177, 50, 0.48260477185249, -0.87583827972412, 1.0, 5253
178, 50, 0.49613893032074, -0.86824315786362, 1.0, 5414
179, 50, 0.49613893032074, -0.86824315786362, 1.0, 5414
180, 50, 0.51711565256119, -0.85591560602188, 1.0, 5668
181, 50, 0.51711565256119, -0.85591560602188, 1.0, 5668
182, 50, 0.53803539276123, -0.84292215108871, 1.0, 5925
183, 50, 0.53803539276123, -0.84292215108871, 1.0, 5925
184, 50, 0.55885344743729, -0.8292663693428, 1.0, 6185
185, 50, 0.57106447219849, -0.820905148983, 1.0, 6339
186, 50, 0.57952380180359, -0.81495529413223, 1.0, 6447
187, 50, 0.59136366844177, -0.8064050078392, 1.0, 6599
188, 50, 0.59136366844177, -0.8064050078392, 1.0, 6599
189, 50, 0.59999996423721, -0.79999995231628, 1.0, 6711
190, 50, 0.61144751310349, -0.79128503799438, 1.0, 6862
191, 50, 0.61144751310349, -0.79128503799438, 1.0, 6862
192, 50, 0.63127142190933, -0.77556204795837, 1.0, 7125
193, 50, 0.63127142190933, -0.77556204795837, 1.0, 7125
194, 50, 0.65079140663147, -0.75925666093826, 1.0, 7391
195, 50, 0.65079140663147, -0.75925666093826, 1.0, 7391
196, 50, 0.66103059053421, -0.75035899877548, 1.0, 7532
197, 50, 0.66996449232101, -0.74239307641983, 1.0, 7657
198, 50, 0.67976462841034, -0.73343032598495, 1.0, 7796
199, 50, 0.67976462841034, -0.73343032598495, 1.0, 7796
200, 50, 0.68874943256378, -0.72499936819077, 1.0, 7924
201, 50, 0.6981001496315, -0.71600013971329, 1.0, 8059
202, 50, 0.6981001496315, -0.71600013971329, 1.0, 8059
203, 50, 0.70710676908493, -0.70710676908493, 1.0, 8192
204, 50, 0.71600013971329, -0.6981001496315, 1.0, 8324
205, 50, 0.71600013971329, -0.6981001496315, 1.0, 8324
206, 50, 0.72499936819077, -0.68874943256378, 1.0, 8459
207, 50, 0.73343032598495, -0.67976462841034, 1.0, 8587
208, 50, 0.73343032598495, -0.67976462841034, 1.0, 8587
209, 50, 0.74239307641983, -0.66996449232101, 1.0, 8726
210, 50, 0.75035899877548, -0.66103059053421, 1.0, 8851
211, 50, 0.75035899877548, -0.66103059053421, 1.0, 8851
212, 50, 0.75925666093826, -0.65079140663147, 1.0, 8992
213, 50, 0.75925666093826, -0.65079140663147, 1.0, 8992
214, 50, 0.76675772666931, -0.64193671941757, 1.0, 9113
215, 50, 0.77556204795837, -0.63127142190933, 1.0, 9258
216, 50, 0.77556204795837, -0.63127142190933, 1.0, 9258
217, 50, 0.77556204795837, -0.63127142190933, 1.0, 9258
218, 50, 0.79128503799438, -0.61144751310349, 1.0, 9521
219, 50, 0.79128503799438, -0.61144751310349, 1.0, 9521
220, 50, 0.79128503799438, -0.61144751310349, 1.0, 9521
221, 50, 0.79128503799438, -0.61144751310349, 1.0, 9521
222, 50, 0.79999995231628, -0.59999996423721, 1.0, 9672
223, 50, 0.8064050078392, -0.59136366844177, 1.0, 9784
224, 50, 0.8064050078392, -0.59136366844177, 1.0, 9784
225, 50, 0.8064050078392, -0.59136366844177, 1.0, 9784
226, 50, 0.81495529413223, -0.57952380180359, 1.0, 9936
227, 50, 0.81495529413223, -0.57952380180359, 1.0, 9936
228, 50, 0.820905148983, -0.57106447219849, 1.0, 10044
229, 50, 0.820905148983, -0.57106447219849, 1.0, 10044
230, 50, 0.8292663693428, -0.55885344743729, 1.0, 10198
231, 50, 0.8292663693428, -0.55885344743729, 1.0, 10198
232, 50, 0.8292663693428, -0.55885344743729, 1.0, 10198
233, 50, 0.83477264642715, -0.55059468746185, 1.0, 10302
234, 50, 0.84292215108871, -0.53803539276123, 1.0, 10458
235, 50, 0.84292215108871, -0.53803539276123, 1.0, 10458
236, 50, 0.84292215108871, -0.53803539276123, 1.0, 10458
237, 50, 0.84292215108871, -0.53803539276123, 1.0, 10458
238, 50, 0.85591560602188, -0.51711565256119, 1.0, 10715
239, 50, 0.85591560602188, -0.51711565256119, 1.0, 10715
240, 50, 0.85591560602188, -0.51711565256119, 1.0, 10715
241, 50, 0.85591560602188, -0.51711565256119, 1.0, 10715
242, 50, 0.85591560602188, -0.51711565256119, 1.0, 10715
243, 50, 0.86377894878387, -0.50387102365494, 1.0, 10875
244, 50, 0.86824315786362, -0.49613893032074, 1.0, 10969
245, 50, 0.86824315786362, -0.49613893032074, 1.0, 10969
246, 50, 0.86824315786362, -0.49613893032074, 1.0, 10969
247, 50, 0.86824315786362, -0.49613893032074, 1.0, 10969
248, 50, 0.87583827972412, -0.48260477185249, 1.0, 11130
249, 50, 0.87583827972412, -0.48260477185249, 1.0, 11130
250, 50, 0.87583827972412, -0.48260477185249, 1.0, 11130
251, 50, 0.87990540266037, -0.47514891624451, 1.0, 11219
252, 50, 0.87990540266037, -0.47514891624451, 1.0, 11219
253, 50, 0.87990540266037, -0.47514891624451, 1.0, 11219
254, 50, 0.88721686601639, -0.46135276556015, 1.0, 11382
255, 50, 0.88721686601639, -0.46135276556015, 1.0, 11382
0, 51, -0.89792066812515, -0.44015720486641, 1.0, 53906
1, 51, -0.89792066812515, -0.44015720486641, 1.0, 53906
2, 51, -0.89792066812515, -0.44015720486641, 1.0, 53906
3, 51, -0.89090609550476, -0.45418745279312, 1.0, 54070
4, 51, -0.89090609550476, -0.45418745279312, 1.0, 54070
5, 51, -0.88721686601639, -0.46135276556015, 1.0, 54154
6, 51, -0.88721686601639, -0.46135276556015, 1.0, 54154
7, 51, -0.88721686601639, -0.46135276556015, 1.0, 54154
8, 51, -0.88721686601639, -0.46135276556015, 1.0, 54154
9, 51, -0.87990540266037, -0.47514891624451, 1.0, 54317
10, 51, -0.87990540266037, -0.47514891624451, 1.0, 54317
11, 51, -0.87990540266037, -0.47514891624451, 1.0, 54317
12, 51, -0.87583827972412, -0.48260477185249, 1.0, 54406
13, 51, -0.87583827972412, -0.48260477185249, 1.0, 54406
14, 51, -0.87583827972412, -0.48260477185249, 1.0, 54406
15, 51, -0.86824315786362, -0.49613893032074, 1.0, 54567
16, 51, -0.86824315786362, -0.49613893032074, 1.0, 54567
17, 51, -0.86824315786362, -0.49613893032074, 1.0, 54567
18, 51, -0.86377894878387, -0.50387102365494, 1.0, 54661
19, 51, -0.86377894878387, -0.50387102365494, 1.0, 54661
20, 51, -0.85591560602188, -0.51711565256119, 1.0, 54821
21, 51, -0.85591560602188, -0.51711565256119, 1.0, 54821
22, 51, -0.85591560602188, -0.51711565256119, 1.0, 54821
23, 51, -0.85591560602188, -0.51711565256119, 1.0, 54821
24, 51, -0.84292215108871, -0.53803539276123, 1.0, 55078
25, 51, -0.84292215108871, -0.53803539276123, 1.0, 55078
26, 51, -0.84292215108871, -0.53803539276123, 1.0, 55078
27, 51, -0.84292215108871, -0.53803539276123, 1.0, 55078
28, 51, -0.84292215108871, -0.53803539276123, 1.0, 55078
29, 51, -0.83477264642715, -0.55059468746185, 1.0, 55234
30, 51, -0.8292663693428, -0.55885344743729, 1.0, 55338
31, 51, -0.8292663693428, -0.55885344743729, 1.0, 55338
32, 51, -0.8292663693428, -0.55885344743729, 1.0, 55338
33, 51, -0.820905148983, -0.57106447219849, 1.0, 55492
34, 51, -0.820905148983, -0.57106447219849, 1.0, 55492
35, 51, -0.81495529413223, -0.57952380180359, 1.0, 55600
36, 51, -0.81495529413223, -0.57952380180359, 1.0, 55600
37, 51, -0.8064050078392, -0.59136366844177, 1.0, 55752
38, 51, -0.8064050078392, -0.59136366844177, 1.0, 55752
39, 51, -0.8064050078392, -0.59136366844177, 1.0, 55752
40, 51, -0.79128503799438, -0.61144751310349, 1.0, 56015
41, 51, -0.79128503799438, -0.61144751310349, 1.0, 56015
42, 51, -0.79128503799438, -0.61144751310349, 1.0, 56015
43, 51, -0.79128503799438, -0.61144751310349, 1.0, 56015
44, 51, -0.77556204795837, -0.63127142190933, 1.0, 56278
45, 51, -0.77556204795837, -0.63127142190933, 1.0, 56278
46, 51, -0.77556204795837, -0.63127142190933, 1.0, 56278
47, 51, -0.76675772666931, -0.64193671941757, 1.0, 56423
48, 51, -0.75925666093826, -0.65079140663147, 1.0, 56544
49, 51, -0.75925666093826, -0.65079140663147, 1.0, 56544
50, 51, -0.75035899877548, -0.66103059053421, 1.0, 56685
51, 51, -0.75035899877548, -0.66103059053421, 1.0, 56685
52, 51, -0.74239307641983, -0.66996449232101, 1.0, 56810
53, 51, -0.73343032598495, -0.67976462841034, 1.0, 56949
54, 51, -0.73343032598495, -0.67976462841034, 1.0, 56949
55, 51, -0.72499936819077, -0.68874943256378, 1.0, 57077
56, 51, -0.71600013971329, -0.6981001496315, 1.0, 57212
57, 51, -0.71600013971329, -0.6981001496315, 1.0, 57212
58, 51, -0.70710676908493, -0.70710676908493, 1.0, 57344
59, 51, -0.6981001496315, -0.71600013971329, 1.0, 57477
60, 51, -0.6981001496315, -0.71600013971329, 1.0, 57477
61, 51, -0.68874943256378, -0.72499936819077, 1.0, 57612
62, 51, -0.67976462841034, -0.73343032598495, 1.0, 57740
63, 51, -0.66996449232101, -0.74239307641983, 1.0, 57879
64, 51, -0.66996449232101, -0.74239307641983, 1.0, 57879
65, 51, -0.66103059053421, -0.75035899877548, 1.0, 58004
66, 51, -0.65079140663147, -0.75925666093826, 1.0, 58145
67, 51, -0.64193671941757, -0.76675772666931, 1.0, 58266
68, 51, -0.63127142190933, -0.77556204795837, 1.0, 58411
69, 51, -0.63127142190933, -0.77556204795837, 1.0, 58411
70, 51, -0.61144751310349, -0.79128503799438, 1.0, 58674
71, 51, -0.61144751310349, -0.79128503799438, 1.0, 58674
72, 51, -0.59999996423721, -0.79999995231628, 1.0, 58825
73, 51, -0.59136366844177, -0.8064050078392, 1.0, 58937
74, 51, -0.57952380180359, -0.81495529413223, 1.0, 59089
75, 51, -0.57106447219849, -0.820905148983, 1.0, 59197
76, 51, -0.55885344743729, -0.8292663693428, 1.0, 59351
77, 51, -0.55885344743729, -0.8292663693428, 1.0, 59351
78, 51, -0.53803539276123, -0.84292215108871, 1.0, 59611
79, 51, -0.53803539276123, -0.84292215108871, 1.0, 59611
80, 51, -0.51711565256119, -0.85591560602188, 1.0, 59868
81, 51, -0.51711565256119, -0.85591560602188, 1.0, 59868
82, 51, -0.49613893032074, -0.86824315786362, 1.0, 60122
83, 51, -0.48260477185249, -0.87583827972412, 1.0, 60283
84, 51, -0.47514891624451, -0.87990540266037, 1.0, 60372
85, 51, -0.46135276556015, -0.88721686601639, 1.0, 60535
86, 51, -0.45418745279312, -0.89090609550476, 1.0, 60619
87, 51, -0.44015720486641, -0.89792066812515, 1.0, 60783
88, 51, -0.4190582036972, -0.90795946121216, 1.0, 61026
89, 51, -0.4190582036972, -0.90795946121216, 1.0, 61026
90, 51, -0.39809313416481, -0.91734504699707, 1.0, 61266
91, 51, -0.38337764143944, -0.92359161376953, 1.0, 61433
92, 51, -0.36244627833366, -0.93200469017029, 1.0, 61668
93, 51, -0.35670155286789, -0.9342183470726, 1.0, 61732
94, 51, -0.34174302220345, -0.93979340791702, 1.0, 61899
95, 51, -0.32129636406898, -0.9469787478447, 1.0, 62125
96, 51, -0.30600920319557, -0.95202857255936, 1.0, 62293
97, 51, -0.30113133788109, -0.95358258485794, 1.0, 62346
98, 51, -0.28580510616302, -0.95828771591187, 1.0, 62513
99, 51, -0.27025640010834, -0.96278846263885, 1.0, 62682
100, 51, -0.25449329614639, -0.96707457304001, 1.0, 62853
101, 51, -0.23852472007275, -0.97113639116287, 1.0, 63024
102, 51, -0.22236034274101, -0.97496455907822, 1.0, 63198
103, 51, -0.2060104906559, -0.9785498380661, 1.0, 63372
104, 51, -0.1894862651825, -0.9818834066391, 1.0, 63548
105, 51, -0.17279945313931, -0.98495697975159, 1.0, 63725
106, 51, -0.15596257150173, -0.98776292800903, 1.0, 63903
107, 51, -0.13898861408234, -0.99029392004013, 1.0, 64082
108, 51, -0.1218912974, -0.9925434589386, 1.0, 64262
109, 51, -0.10468478500843, -0.99450546503067, 1.0, 64443
110, 51, -0.087383739650249, -0.9961746931076, 1.0, 64624
111, 51, -0.070003278553486, -0.99754673242569, 1.0, 64806
112, 51, -0.052558828145266, -0.99861776828766, 1.0, 64988
113, 51, -0.035066138952971, -0.99938499927521, 1.0, 65171
114, 51, -0.017541158944368, -0.99984610080719, 1.0, 65354
115, 51, 0.0, -1.0, 1.0, 0
116, 51, 0.0, -1.0, 1.0, 0
117, 51, 0.0, -1.0, 1.0, 0
118, 51, 0.0, -1.0, 1.0, 0
119, 51, 0.0, -1.0, 1.0, 0
120, 51, 0.0, -1.0, 1.0, 0
121, 51, 0.0, -1.0, 1.0, 0
122, 51, 0.0, -1.0, 1.0, 0
123, 51, 0.0, -1.0, 1.0, 0
124, 51, 0.0, -1.0, 1.0, 0
125, 51, 0.0, -1.0, 1.0, 0
126, 51, 0.0, -1.0, 1.0, 0
127, 51, 0.0, -1.0, 1.0, 0
128, 51, 0.0, -1.0, 1.0, 0
129, 51, 0.0, -1.0, 1.0, 0
130, 51, 0.0, -1.0, 1.0, 0
131, 51, 0.0, -1.0, 1.0, 0
132, 51, 0.0, -1.0, 1.0, 0
133, 51, 0.0, -1.0, 1.0, 0
134, 51, 0.0, -1.0, 1.0, 0
135, 51, 0.0, -1.0, 1.0, 0
136, 51, 0.0, -1.0, 1.0, 0
137, 51, 0.0, -1.0, 1.0, 0
138, 51, 0.0, -1.0, 1.0, 0
139, 51, 0.0, -1.0, 1.0, 0
140, 51, 0.0, -1.0, 1.0, 0
141, 51, 0.0, -1.0, 1.0, 0
142, 51, 0.0, -1.0, 1.0, 0
143, 51, 0.0, -1.0, 1.0, 0
144, 51, 0.0, -1.0, 1.0, 0
145, 51, 0.0, -1.0, 1.0, 0
146, 51, 0.017541158944368, -0.99984610080719, 1.0, 182
147, 51, 0.035066138952971, -0.99938499927521, 1.0, 365
148, 51, 0.052558828145266, -0.99861776828766, 1.0, 548
149, 51, 0.070003278553486, -0.99754673242569, 1.0, 730
150, 51, 0.087383739650249, -0.9961746931076, 1.0, 912
151, 51, 0.10468478500843, -0.99450546503067, 1.0, 1093
152, 51, 0.1218912974, -0.9925434589386, 1.0, 1274
153, 51, 0.13898861408234, -0.99029392004013, 1.0, 1454
154, 51, 0.15596257150173, -0.98776292800903, 1.0, 1633
155, 51, 0.17279945313931, -0.98495697975159, 1.0, 1811
156, 51, 0.1894862651825, -0.9818834066391, 1.0, 1988
157, 51, 0.2060104906559, -0.9785498380661, 1.0, 2164
158, 51, 0.22236034274101, -0.97496455907822, 1.0, 2338
159, 51, 0.23852472007275, -0.97113639116287, 1.0, 2512
160, 51, 0.25449329614639, -0.96707457304001, 1.0, 2683
161, 51, 0.27025640010834, -0.96278846263885, 1.0, 2854
162, 51, 0.28580510616302, -0.95828771591187, 1.0, 3023
163, 51, 0.30113133788109, -0.95358258485794, 1.0, 3190
164, 51, 0.30600920319557, -0.95202857255936, 1.0, 3243
165, 51, 0.32129636406898, -0.9469787478447, 1.0, 3411
166, 51, 0.34174302220345, -0.93979340791702, 1.0, 3637
167, 51, 0.35670155286789, -0.9342183470726, 1.0, 3804
168, 51, 0.36244627833366, -0.93200469017029, 1.0, 3868
169, 51, 0.38337764143944, -0.92359161376953, 1.0, 4103
170, 51, 0.39809313416481, -0.91734504699707, 1.0, 4270
171, 51, 0.4190582036972, -0.90795946121216, 1.0, 4510
172, 51, 0.4190582036972, -0.90795946121216, 1.0, 4510
173, 51, 0.44015720486641, -0.89792066812515, 1.0, 4753
174, 51, 0.45418745279312, -0.89090609550476, 1.0, 4917
175, 51, 0.46135276556015, -0.88721686601639, 1.0, 5001
176, 51, 0.47514891624451, -0.87990540266037, 1.0, 5164
177, 51, 0.48260477185249, -0.87583827972412, 1.0, 5253
178, 51, 0.49613893032074, -0.86824315786362, 1.0, 5414
179, 51, 0.51711565256119, -0.85591560602188, 1.0, 5668
180, 51, 0.51711565256119, -0.85591560602188, 1.0, 5668
181, 51, 0.53803539276123, -0.84292215108871, 1.0, 5925
182, 51, 0.53803539276123, -0.84292215108871, 1.0, 5925
183, 51, 0.55885344743729, -0.8292663693428, 1.0, 6185
184, 51, 0.55885344743729, -0.8292663693428, 1.0, 6185
185, 51, 0.57106447219849, -0.820905148983, 1.0, 6339
186, 51, 0.57952380180359, -0.81495529413223, 1.0, 6447
187, 51, 0.59136366844177, -0.8064050078392, 1.0, 6599
188, 51, 0.59999996423721, -0.79999995231628, 1.0, 6711
189, 51, 0.61144751310349, -0.79128503799438, 1.0, 6862
190, 51, 0.61144751310349, -0.79128503799438, 1.0, 6862
191, 51, 0.63127142190933, -0.77556204795837, 1.0, 7125
192, 51, 0.63127142190933, -0.77556204795837, 1.0, 7125
193, 51, 0.64193671941757, -0.76675772666931, 1.0, 7270
194, 51, 0.65079140663147, -0.75925666093826, 1.0, 7391
195, 51, 0.66103059053421, -0.75035899877548, 1.0, 7532
196, 51, 0.66996449232101, -0.74239307641983, 1.0, 7657
197, 51, 0.66996449232101, -0.74239307641983, 1.0, 7657
198, 51, 0.67976462841034, -0.73343032598495, 1.0, 7796
199, 51, 0.68874943256378, -0.72499936819077, 1.0, 7924
200, 51, 0.6981001496315, -0.71600013971329, 1.0, 8059
201, 51, 0.6981001496315, -0.71600013971329, 1.0, 8059
202, 51, 0.70710676908493, -0.70710676908493, 1.0, 8192
203, 51, 0.71600013971329, -0.6981001496315, 1.0, 8324
204, 51, 0.71600013971329, -0.6981001496315, 1.0, 8324
205, 51, 0.72499936819077, -0.68874943256378, 1.0, 8459
206, 51, 0.73343032598495, -0.67976462841034, 1.0, 8587
207, 51, 0.73343032598495, -0.67976462841034, 1.0, 8587
208, 51, 0.74239307641983, -0.66996449232101, 1.0, 8726
209, 51, 0.75035899877548, -0.66103059053421, 1.0, 8851
210, 51, 0.75035899877548, -0.66103059053421, 1.0, 8851
211, 51, 0.75925666093826, -0.65079140663147, 1.0, 8992
212, 51, 0.75925666093826, -0.65079140663147, 1.0, 8992
213, 51, 0.76675772666931, -0.64193671941757, 1.0, 9113
214, 51, 0.77556204795837, -0.63127142190933, 1.0, 9258
215, 51, 0.77556204795837, -0.63127142190933, 1.0, 9258
216, 51, 0.77556204795837, -0.63127142190933, 1.0, 9258
217, 51, 0.79128503799438, -0.61144751310349, 1.0, 9521
